cluster_id,n_stations,Model,Adjusted R-Squared,R-Squared,RMSE,Time Taken
6,1,LinearRegression,0.36666400309363756,0.3823234096105531,2.7177636928739273,0.0044651031494140625
6,1,TransformedTargetRegressor,0.36666400309363756,0.3823234096105531,2.7177636928739273,0.005509853363037109
6,1,Lars,0.36666400309363734,0.3823234096105529,2.7177636928739277,0.006458759307861328
6,1,LassoLarsIC,0.36666400309363734,0.3823234096105529,2.7177636928739277,0.005328655242919922
6,1,Ridge,0.36654797939237926,0.38221025462718305,2.7180126212185973,0.004895687103271484
6,1,MLPRegressor,0.3659143350609577,0.38159227732593404,2.7193717003243485,0.268951416015625
6,1,RidgeCV,0.36548456581659783,0.3811731342442094,2.720293109230374,0.0061490535736083984
6,1,BayesianRidge,0.36531493098192547,0.38100769367742726,2.7206567139663917,0.004983663558959961
6,1,PoissonRegressor,0.36061621588900106,0.3764251556060312,2.7307089576861316,0.005716085433959961
6,1,ExtraTreesRegressor,0.3574413619722884,0.37332880082462183,2.7374802167296663,0.2120532989501953
6,1,GradientBoostingRegressor,0.3462758887944568,0.3624393970385499,2.7611618089122705,0.19513702392578125
6,1,HuberRegressor,0.3459217108003325,0.36209397619263195,2.761909685815796,0.0073413848876953125
6,1,RandomForestRegressor,0.3445115277849782,0.3607186603397452,2.7648854007810257,0.4095935821533203
6,1,LassoCV,0.3441779513744393,0.3603933316975988,2.7655888328605984,0.022769451141357422
6,1,ElasticNetCV,0.34337633730274864,0.3596115377540543,2.767278512173028,0.024906396865844727
6,1,LassoLarsCV,0.34324102032526926,0.3594795665260181,2.767563637805264,0.008010625839233398
6,1,LarsCV,0.34324102032526926,0.3594795665260181,2.767563637805264,0.00885152816772461
6,1,NuSVR,0.32518927025429345,0.3418741509348191,2.805340592431994,0.03332114219665527
6,1,LinearSVR,0.32440896220922844,0.34111313622053874,2.8069620821986647,0.006981611251831055
6,1,SVR,0.3091422373582591,0.3262238853356647,2.838500186248526,0.040647268295288086
6,1,CatBoostRegressor,0.30225884256070645,0.3195106843655241,2.852605904662905,1.0287237167358398
6,1,KNeighborsRegressor,0.28774145788441974,0.3053522460136511,2.8821291596926537,0.007208347320556641
