epoch,train_loss,val_loss
1,3.7882171555692925,3.622950315475464
2,3.40020935288791,3.5144784450531006
3,3.000412333540141,3.295703887939453
4,2.723959626352846,2.9337360858917236
5,2.3828024039714792,2.389369010925293
6,2.0098152377922545,1.8542999029159546
7,1.735762465176324,1.5463807582855225
8,1.4933524047212647,1.3245359659194946
9,1.307624514819366,1.2000950574874878
10,1.2436097275447375,1.0952543020248413
11,1.1576411664192312,1.0636926889419556
12,1.0360574776903162,1.0287350416183472
13,1.0625278192200684,0.9491357207298279
14,1.0206083285984735,0.9392605423927307
15,0.9935329807215724,1.0127613544464111
16,0.9248813455327979,0.9284383654594421
17,0.995470759375342,0.9168868064880371
18,0.9467392223221915,1.004248023033142
19,0.8961590354665747,0.9950884580612183
20,0.8910265974810558,0.9436193704605103
21,0.9189036625359446,0.9572223424911499
22,0.8663766330686109,0.930461585521698
23,0.8708386179261607,0.9031920433044434
24,0.8184180418258817,0.9396520256996155
25,0.7772826954061762,0.8675239086151123
26,0.8522600401798492,0.9130464792251587
27,0.786232832441189,0.9080356359481812
28,0.8026972797703861,0.8275277614593506
29,0.8407134722019064,0.8359835743904114
30,0.7833789210895012,0.8552706837654114
31,0.7343239284501287,0.879256010055542
32,0.7505970727046722,0.8142484426498413
33,0.7762718297577844,0.8276963233947754
34,0.7325949373503624,0.8404184579849243
35,0.6607554740506439,0.8397481441497803
36,0.6412884569814052,0.794334888458252
37,0.6442085574413168,0.8408445715904236
38,0.7182104196160884,0.8238176107406616
39,0.676627589857637,0.8207801580429077
40,0.6674820781341327,0.8403968214988708
41,0.629445218217784,0.8302106261253357
42,0.6620250470532573,0.870553731918335
43,0.656463362430704,0.8550245761871338
44,0.6721363749410131,0.8375217318534851
45,0.6604851772045267,0.8612614870071411
46,0.6573215043603493,0.7979679107666016
47,0.6422243931023358,0.7907814383506775
48,0.6475612795411659,0.8391185998916626
49,0.6291350113347246,0.825104296207428
50,0.5836585738682395,0.8015012145042419
51,0.6093742460452864,0.8118709921836853
52,0.6079075110369715,0.8589134216308594
53,0.6066874689656525,0.8436568379402161
54,0.6191903962877584,0.8477876782417297
55,0.6383122211606632,0.8109264969825745
56,0.6140655225720899,0.8119052648544312
57,0.6157857819143775,0.8264533877372742
58,0.5955862649555864,0.7708773016929626
59,0.6165323034295895,0.837091863155365
60,0.6158405834818121,0.7972997426986694
61,0.5934264376832934,0.8092347979545593
62,0.5976919354476365,0.8251428604125977
63,0.5885315366272856,0.816448450088501
64,0.5834500853357644,0.8327730298042297
65,0.5977293681628598,0.8488548398017883
66,0.6205581716715995,0.8376414179801941
67,0.619401749895124,0.8024282455444336
68,0.5942781195851969,0.7845369577407837
69,0.5699208831845833,0.8437209725379944
70,0.6102480433257342,0.8877078890800476
71,0.5773362159729004,0.8706130385398865
72,0.578382519959229,0.8644687533378601
73,0.5954449338278747,0.8401768207550049
74,0.611309318178393,0.8572809100151062
75,0.5865918823650905,0.884372353553772
76,0.5987613154455946,0.8696302175521851
77,0.6192788904523615,0.8544742465019226
78,0.6180814386588599,0.8725725412368774
79,0.5715469583501956,0.8555733561515808
80,0.5641253949973384,0.8228394389152527
81,0.5605124295051462,0.8248448371887207
82,0.6092304994320047,0.8567922711372375
83,0.5862522998173249,0.8501714468002319
