epoch,train_loss,val_loss
1,3.216794503943293,2.856870412826538
2,2.0557348247711325,1.3562426567077637
3,1.2673022787544417,0.42611855268478394
4,0.8898007882290858,0.3151289224624634
5,0.8096209886692809,0.34064680337905884
6,0.7305634703004856,0.2944408059120178
7,0.64558765224078,0.28978684544563293
8,0.6341974908452183,0.29339563846588135
9,0.618565371459733,0.2802007496356964
10,0.552050262288036,0.2752014994621277
11,0.525765301054098,0.2938348948955536
12,0.48923174665905816,0.2879585921764374
13,0.46143613936402467,0.279096782207489
14,0.45452338457107544,0.2817821204662323
15,0.44918149262754,0.2844577729701996
16,0.44295702758558886,0.28668835759162903
17,0.4393075536620079,0.28749004006385803
18,0.41836791533996437,0.2771393954753876
19,0.43044326964637025,0.28248336911201477
20,0.414877986499421,0.27653852105140686
21,0.4087235536851866,0.27484020590782166
22,0.39994706608918096,0.287863552570343
23,0.40483446364243547,0.2818128168582916
24,0.39942462671620144,0.28336063027381897
25,0.39620083514611903,0.27642571926116943
26,0.3884283496611427,0.2863280773162842
27,0.3956759563998025,0.278491735458374
28,0.36370577835589735,0.27672627568244934
29,0.37300690217680166,0.2737065255641937
30,0.38576406009132985,0.27252739667892456
31,0.36718445405250555,0.2719195783138275
32,0.3729203855635202,0.27421697974205017
33,0.3703232878086926,0.27563047409057617
34,0.36936112299046464,0.2753332555294037
35,0.3668666226722793,0.2833223044872284
36,0.3572635892614958,0.2767993211746216
37,0.35087869367406743,0.27364930510520935
38,0.3472828475019704,0.28392738103866577
39,0.34563335125112504,0.2879992425441742
40,0.34322313652725756,0.27260518074035645
41,0.34526488892013873,0.2804410755634308
42,0.3395555497490319,0.2847096920013428
43,0.34235333216141456,0.2705446183681488
44,0.33099554649346324,0.2793375253677368
45,0.3234139856935316,0.2734735310077667
46,0.32487324318413713,0.2743024528026581
47,0.32776724700349497,0.27966269850730896
48,0.3293970211179339,0.2817096710205078
49,0.32285460164551155,0.2726529836654663
50,0.31053417741239736,0.26697906851768494
51,0.32579062892179705,0.26964035630226135
52,0.32164651508141345,0.2696399390697479
53,0.3112738947457714,0.2734493911266327
54,0.3149398699202032,0.26648277044296265
55,0.31534609046677925,0.26373282074928284
56,0.305364776282682,0.27757278084754944
57,0.3106740693390963,0.2634890675544739
58,0.31221039076436663,0.2648164927959442
59,0.308019591376456,0.2837536931037903
60,0.31529527412008385,0.25829261541366577
61,0.3076828280840272,0.2722921073436737
62,0.3133056923598662,0.2616766393184662
63,0.31197841033365686,0.2732585370540619
64,0.2985275239887193,0.27842724323272705
65,0.3027774685820293,0.2723456621170044
66,0.2937823969087338,0.26431429386138916
67,0.3045273006276632,0.28238657116889954
68,0.31546290233670166,0.2787080407142639
69,0.3043115922562477,0.275282084941864
70,0.3046119717229649,0.25665804743766785
71,0.30663546486842264,0.2758505046367645
72,0.3003808617696611,0.25902706384658813
73,0.305859679758863,0.27069568634033203
74,0.29892805426457364,0.28426671028137207
75,0.29874357640498833,0.2634678781032562
76,0.29647549012633323,0.2693933844566345
77,0.29990904783043304,0.26308509707450867
78,0.29783506643443897,0.26313456892967224
79,0.28666221157947197,0.28692981600761414
80,0.2936975100826784,0.2707076668739319
81,0.30687169717569135,0.27071309089660645
82,0.2889219248197061,0.28240513801574707
83,0.2927281765226879,0.2679266631603241
84,0.28362102995997085,0.2643389105796814
85,0.28186654450953463,0.2732584476470947
86,0.289929694104907,0.2786056101322174
87,0.28408427444828416,0.2610528767108917
88,0.28484860483358393,0.2665596604347229
89,0.27898946064008767,0.2677032947540283
90,0.2854752525224557,0.2708897292613983
91,0.2886890553387551,0.2663007378578186
92,0.2869444076750945,0.27762722969055176
93,0.283884368832515,0.26823338866233826
94,0.27722178185691454,0.26766547560691833
95,0.2782370451342382,0.26712021231651306
