epoch,train_loss,val_loss
1,2.8510122928341795,2.905916929244995
2,2.123064017670221,1.8683257102966309
3,1.3239412528260464,0.8002572059631348
4,1.023140203400345,0.46763157844543457
5,0.8362383575833926,0.37708669900894165
6,0.750575030982289,0.30526497960090637
7,0.6364568151627771,0.2555776536464691
8,0.5988148765311028,0.2396271824836731
9,0.5132477248322229,0.24062807857990265
10,0.45631513340817426,0.22151044011116028
11,0.4183506696720043,0.22194769978523254
12,0.3833056205033982,0.2150031179189682
13,0.3579406196794397,0.21600134670734406
14,0.33015419332198553,0.22075419127941132
15,0.33100474531373864,0.22239622473716736
16,0.3069830442104975,0.21704217791557312
17,0.3040706758319259,0.2131565511226654
18,0.29211612841901263,0.21368615329265594
19,0.28903796068670556,0.21392051875591278
20,0.2772288154603786,0.2135656774044037
21,0.2731545264124642,0.2161758989095688
22,0.2688879858586853,0.2105952650308609
23,0.24964715159747483,0.21644073724746704
24,0.26718635097494164,0.2093963921070099
25,0.24871678778217562,0.21082568168640137
26,0.25896549828376225,0.20932859182357788
27,0.2450949886962857,0.20852981507778168
28,0.25541189151995486,0.22428850829601288
29,0.24446683223792667,0.21083997189998627
30,0.24636343215124581,0.21130922436714172
31,0.2396242370189081,0.2086431235074997
32,0.24417418347652367,0.2097000777721405
33,0.22701601694366202,0.2075628787279129
34,0.23104548904572533,0.20318247377872467
35,0.23837587520428793,0.21118570864200592
36,0.2300906893806136,0.20755168795585632
37,0.22586014879384472,0.20257724821567535
38,0.22048348075970978,0.20786620676517487
39,0.22814187404640057,0.20622935891151428
40,0.22720371921233226,0.2028488963842392
41,0.22951400311387668,0.20778992772102356
42,0.229651580318917,0.20502927899360657
43,0.22374742815134763,0.21033531427383423
44,0.21978037226524266,0.21188877522945404
45,0.21005821137284922,0.2114742249250412
46,0.22160825815889307,0.2086144983768463
47,0.21428544720622691,0.216222882270813
48,0.21867363245630575,0.20366278290748596
49,0.21362291980136724,0.20657292008399963
50,0.21860783454423113,0.20440703630447388
51,0.2142143203912225,0.20220112800598145
52,0.20966123681970594,0.20181240141391754
53,0.21346747613829792,0.20646467804908752
54,0.2145110441322575,0.20353013277053833
55,0.20388667502311034,0.20246531069278717
56,0.2082184000901681,0.2036653459072113
57,0.21012398969255067,0.20475193858146667
58,0.2125448707715162,0.20214490592479706
59,0.20687997414777215,0.2037470042705536
60,0.2099177024000132,0.20424973964691162
61,0.20951470473587902,0.2134021520614624
62,0.21267396337750405,0.2079692780971527
63,0.2095311131515251,0.20153114199638367
64,0.21095582152271308,0.20626972615718842
65,0.21207606268540874,0.2122543901205063
66,0.21087368619665703,0.2033952921628952
67,0.2107902456578602,0.20738814771175385
68,0.20199498729384388,0.20655088126659393
69,0.21633233014695355,0.2067813277244568
70,0.20869454348831512,0.20825065672397614
71,0.20644990841874852,0.20348767936229706
72,0.20465415146034918,0.20483984053134918
73,0.20232851629237114,0.20363426208496094
74,0.22220355285419352,0.2060619294643402
75,0.20260169016634627,0.20669518411159515
76,0.20609627431240723,0.20585329830646515
77,0.20384855367520083,0.20845331251621246
78,0.2054928278772368,0.2039487659931183
79,0.20407564458674465,0.20758824050426483
80,0.2015378384503858,0.20748496055603027
81,0.20522435365030017,0.2072332799434662
82,0.20859088442509133,0.20690709352493286
83,0.19884111730817725,0.20784971117973328
84,0.20223671693264958,0.20779813826084137
85,0.19617269524026767,0.21272246539592743
86,0.19871642617191312,0.2063811719417572
87,0.19700529813561024,0.20710331201553345
88,0.19786582505940387,0.20602980256080627
