cluster_id,n_stations,Model,Adjusted R-Squared,R-Squared,RMSE,Time Taken,R2_deploy_mean,R2_deploy_std,R2_deploy_min,season
10,30,XGBRegressor,0.2222472282722635,0.2367695829310802,2.5004186379457245,1.3175108432769775,,,,MAM
10,30,SGDRegressor,0.2218977087278311,0.2364265896851952,2.5009804148046584,0.0503487586975097,,,,MAM
10,30,ElasticNet,0.2206586336007688,0.2352106508156922,2.5029709435200016,0.0217287540435791,,,,MAM
10,30,MLPRegressor,0.2048914405664115,0.2197378659500262,2.528163506250102,8.180318355560303,,,,MAM
10,30,RandomForestRegressor,0.2047616329579397,0.2196104821350736,2.5283698689294507,45.26010298728943,,,,MAM
10,30,LarsCV,0.1916480717202384,0.2067417799246323,2.549131167556432,0.0825030803680419,,,,MAM
10,30,BaggingRegressor,0.1724390775360252,0.1878914599056845,2.5792410440543776,4.583556175231934,,,,MAM
10,30,OrthogonalMatchingPursuitCV,0.1412454192790529,0.1572802558485312,2.627401702696078,0.0469222068786621,,,,MAM
10,30,OrthogonalMatchingPursuit,0.1412454192790529,0.1572802558485312,2.627401702696078,0.0209898948669433,,,,MAM
10,30,LassoLars,0.0982588480889481,0.1150963384773288,2.6923585048006125,0.0199038982391357,,,,MAM
10,30,Lasso,0.0982562727104825,0.1150938111868428,2.6923623494943745,0.0203070640563964,,,,MAM
10,30,AdaBoostRegressor,0.0850436515893298,0.1021278987588236,2.712015273815992,3.91466236114502,,,,MAM
10,30,DummyRegressor,-0.0295698923241349,-0.010345558235095,2.876867504433294,0.0203981399536132,,,,MAM
10,30,QuantileRegressor,-0.0745201102606967,-0.0544564567496048,2.938997506959568,7.070099353790283,,,,MAM
10,30,PassiveAggressiveRegressor,-0.075296060283609,-0.0552179180791432,2.9400584939057204,0.0503380298614501,,,,MAM
10,30,RANSACRegressor,-0.1421614449022035,-0.1208347789185524,3.030091140766288,0.1782257556915283,,,,MAM
10,30,DecisionTreeRegressor,-0.1796466226128057,-0.1576200259250146,3.0794127812882084,0.7748928070068359,,,,MAM
10,30,ExtraTreeRegressor,-0.2170224958889821,-0.194298009451221,3.127816358440461,0.1603608131408691,,,,MAM
10,30,Lars,-2.909174524653581e+16,-2.854853838508597e+16,483589465.4770802,0.0284428596496582,,,,MAM
10,30,TweedieRegressor,0.2379374805028308,0.2514173599750684,2.616823989842636,0.0263018608093261,0.2541,0.1073,0.1544,SON
10,30,ElasticNet,0.1384516380707331,0.1536912906991989,2.782396651092692,0.0264661312103271,0.1547,0.079,0.0858,SON
10,30,KNeighborsRegressor,0.1291968057798158,0.1446001641681445,2.797301112983622,0.2161738872528076,0.1539,0.2212,-0.0419,SON
10,30,LinearSVR,0.1251458122123205,0.1406208273264894,2.803800113251407,0.5231242179870605,0.1445,0.1466,0.0017,SON
10,30,HuberRegressor,0.1239418857755408,0.1394381967582848,2.805728668093424,0.2083125114440918,0.1434,0.1472,0.0001,SON
10,30,GradientBoostingRegressor,0.1223047622799462,0.1378300318150886,2.808349031013728,17.60429883003235,,,,SON
10,30,PoissonRegressor,0.1198952664528388,0.1354631567868098,2.8122012038774997,0.0344917774200439,,,,SON
10,30,CatBoostRegressor,0.1094982263121824,0.1252500265543018,2.8287632800664504,4.108627796173096,,,,SON
10,30,LGBMRegressor,0.1003580782649175,0.1162715556540993,2.8432434918046265,0.4205861091613769,,,,SON
10,30,LinearRegression,0.0962689723701997,0.1122547806419532,2.849697805580293,0.0296771526336669,,,,SON
10,30,TransformedTargetRegressor,0.0962689723701997,0.1122547806419532,2.849697805580293,0.0296359062194824,,,,SON
10,30,RidgeCV,0.0962283772141432,0.1122149035605911,2.8497618083778664,0.0306735038757324,,,,SON
10,30,Ridge,0.0962283772140891,0.1122149035605379,2.849761808377952,0.0220265388488769,,,,SON
10,30,BayesianRidge,0.095831123890217,0.111824677123291,2.8503880467705427,0.0397460460662841,,,,SON
10,30,LassoLarsIC,0.0957613574390676,0.1117561447485181,2.850498013850667,0.0525741577148437,,,,SON
10,30,HistGradientBoostingRegressor,0.0939276474823588,0.1099548706990624,2.8533868194542444,1.4921302795410156,,,,SON
10,30,LassoLarsCV,0.0936336139385621,0.1096660382203092,2.853849764483332,0.1000480651855468,,,,SON
10,30,ElasticNetCV,0.0931399624911326,0.1091811188149922,2.854626831745846,0.2122681140899658,,,,SON
10,30,LassoCV,0.0923551170647681,0.1084101562676319,2.855861838351274,0.2431869506835937,,,,SON
10,30,LarsCV,0.0903108522625552,0.1064020518097976,2.859076120925494,0.0839087963104248,,,,SON
10,30,SGDRegressor,0.0896329257521623,0.1057361169239989,2.8601412553883057,0.0690996646881103,,,,SON
10,30,OrthogonalMatchingPursuitCV,0.088944283320984,0.1050596556679005,2.8612228203679493,0.04327392578125,,,,SON
10,30,ExtraTreesRegressor,0.0675048501285554,0.0839994577324135,2.894692942173582,13.920062065124512,,,,SON
10,30,OrthogonalMatchingPursuit,0.0655414804247123,0.0820708174455016,2.897738729593609,0.0231909751892089,,,,SON
10,30,RandomForestRegressor,0.0654882795102881,0.0820185575849882,2.897821215949506,44.774035692214966,,,,SON
10,30,LassoLars,0.0634037057453129,0.0799708571767048,2.9010514360791078,0.0205168724060058,,,,SON
