feature,importance,std,cluster_id
wind_shear_850_300_18z,0.24783712253644613,0.03402807520869085,7
relative_humidity,0.23835089951742822,0.021076759187944213,7
total_precipitation,0.22380674414908797,0.020654294429976346,7
wind_mag_max,0.2195342284594518,0.017498627413420252,7
rh_p10_basin,0.1727646328265214,0.016996603339484048,7
tp_roll3_basin,0.16729486829492501,0.01639938233359894,7
rolling7d_wind_mag_max,0.15815128416948393,0.014904412602336112,7
tp_max_basin,0.12341495008861654,0.010068731836663328,7
t2m_max_basin,0.12232230219404829,0.015052435802865456,7
wind_mag_max_anom,0.09007268560978662,0.01109670606449872,7
t2m_min_basin,0.07464471525428264,0.00884470896332398,7
bt55_flag,0.07226650944896724,0.010823261754307666,7
tp_lag1_basin,0.06737795946879817,0.01260859901445009,7
wind_dir_cos,0.0628219663786083,0.007803125646231019,7
lag1_gust_obs,0.06265184841404693,0.008408191398415463,7
rolling7d_gust_obs,0.05194641879662307,0.014394390861210237,7
day_cos,0.04217478664190584,0.009610490634091405,7
surface_pressure,0.040965278794959,0.013982201544843944,7
tp_lag2_basin,0.039164060832750154,0.015256228614730792,7
longitude,0.03801068435167065,0.010775611821432643,7
latitude,0.036796565572047565,0.00704368704711699,7
2m_dewpoint_temperature,0.03544686380347988,0.010181534200483917,7
ws_p90_basin,0.03378768644668966,0.009343816307755113,7
month_sin,0.033295283400241,0.009941077208612823,7
10m_u_component_of_wind,0.033153003217519676,0.009013606398272964,7
wind_mag_std,0.03253777198066244,0.006053241807407254,7
wind100m_mag_18z,0.031203434020456777,0.011268335449613826,7
wind_dir_sin,0.03018892162560506,0.0064183324417665995,7
rolling3d_wind_mag_max,0.029778369563846954,0.006159102072135103,7
bt55_rolling3d,0.02716079754938343,0.015117829996748164,7
lag3_wind_mag_max,0.026599697643345264,0.006730484904388099,7
wind10m_mag_18z,0.02631098537348009,0.008171737009048044,7
lapse_rate_850_500_18z,0.025367465141212693,0.005076881720487676,7
10m_v_component_of_wind,0.02373343000974856,0.008490949546759633,7
day_sin,0.02200809898857258,0.006496683917763618,7
lag2_wind_mag_max,0.02147497704177479,0.012271006537749554,7
pressure_tendency,0.019485561785951726,0.011141693703339513,7
lag7_wind_mag_max,0.019421221311480007,0.010128098555387864,7
msl_min_basin,0.018806413225116995,0.007345340753920387,7
month_cos,0.014563656570351354,0.005839832868985705,7
msl_range_basin,0.014422507174749421,0.0079491720465024,7
t2m_range,0.013250091631674706,0.008018454086912187,7
wind_shear_sfc_18z,0.012142757164515553,0.005252008153434174,7
bt55_rolling7d,0.011274575963579555,0.005019779526072671,7
wind_mag,0.008440684072319267,0.008401592806274288,7
lag2_gust_obs,0.008400957396904258,0.007290459502359754,7
gust_factor,0.005759576802872401,0.01075451134651527,7
lag1_wind_mag_max,0.005333186231091551,0.005050318616929085,7
lag3_gust_obs,0.003919911011905341,0.008937293391986886,7
lag1_pressure_tendency,0.003098705989676957,0.009312046658273196,7
q850_18z,-2.535284338169852e-05,1.3906210091964718e-05,7
bt55_frac_month,-0.0033237309474389927,0.0026947385391174364,7
era5_clim_wind,-0.0054697143870809555,0.00863635659815711,7
total_precipitation,1.1277048949523212,0.10989469866388786,8
wind_shear_sfc_18z,0.4456202916330208,0.04246532913550673,8
wind10m_mag_18z,0.34398559363181996,0.02151584088122893,8
thickness_1000_500_18z,0.23831762468148832,0.020537277356949154,8
wind_mag_max,0.22576735968322936,0.014439322027582571,8
wind100m_mag_18z,0.21564123801909438,0.016203459593415247,8
msl_18z,0.14773997043481693,0.016356114582271493,8
wind_shear_850_500_18z,0.14699194664684676,0.015951092574552194,8
cape_18z,0.13695627813366318,0.03698922010152177,8
tp_max_basin,0.12722482486611128,0.015223478698256751,8
relative_humidity,0.10220341358345177,0.018657221399497773,8
wind_shear_850_300_18z,0.09552282873397809,0.024834993656389817,8
rh_p10_basin,0.09050562900757617,0.009168766847985389,8
mslp_tendency_18z,0.09005406931608118,0.016887750436294945,8
rolling7d_gust_obs,0.08562155848710219,0.014025845947506275,8
10m_v_component_of_wind,0.07841063433720188,0.00924616176652402,8
day_sin,0.06648700408133294,0.012580898686537913,8
latitude,0.0652114816348806,0.011330526946384034,8
bt55_rolling3d,0.0619781778232293,0.017019033859144016,8
rolling7d_wind_mag_max,0.05907315061031516,0.0092492914595403,8
10m_u_component_of_wind,0.052574933939589404,0.009972568231295468,8
lapse_rate_850_500_18z,0.04715516527277351,0.012554058266289919,8
bt55_flag,0.047070228493661506,0.008395022332505829,8
wind_dir_sin,0.04514056119900832,0.007601079571518468,8
ws_p90_basin,0.041435063595104626,0.004759355742279157,8
2m_dewpoint_temperature,0.04103414634677671,0.00603462309163048,8
wind_dir_cos,0.033186706028302516,0.007403306896576135,8
rolling3d_wind_mag_max,0.03306522156076417,0.008449642089281218,8
msl_min_basin,0.03195877857982087,0.007706317695695526,8
2m_temperature,0.02966417255288857,0.0055562340512281885,8
tp_roll3_basin,0.026376798580728018,0.00927942754437327,8
day_cos,0.025096434052222602,0.004580766525228258,8
longitude,0.02396508626685344,0.00781440960428653,8
bt55_rolling7d,0.017345875853981715,0.007486971713716334,8
month_cos,0.016929193241311827,0.006384412284260478,8
t2m_range,0.01591263456834272,0.007733476967477784,8
month_sin,0.015269385873748249,0.007434540475480047,8
lag3_wind_mag_max,0.01331936244214377,0.00749666418395458,8
wind_mag_max_anom,0.013013940246064873,0.006367533485196868,8
lag3_gust_obs,0.011697666105201376,0.008309858729033472,8
bt55_frac_month,0.010366616666213701,0.014197068659187217,8
era5_clim_wind,0.010209497306027722,0.006869688222049057,8
msl_range_basin,0.008624292420612816,0.00785191028915881,8
lag1_gust_obs,0.00786567330578194,0.01192328585647919,8
lag2_gust_obs,0.007078064088425432,0.0080858185886181,8
lag1_pressure_tendency,0.00645416102698538,0.011236475039802478,8
surface_pressure,0.003953468940500882,0.005662876609682452,8
tp_lag1_basin,0.0038704255848223566,0.008878689286544951,8
q850_18z,-3.0675607038954666e-06,2.3243259880663855e-06,8
pressure_tendency,-0.00032220065142453495,0.009485542731237558,8
gust_factor,-0.0009129805709148157,0.006992823518912704,8
tp_lag2_basin,-0.0038124100773660203,0.012298259250985386,8
lag7_wind_mag_max,-0.004668635982068244,0.009107323039147427,8
wind_mag_std,-0.005307696900616336,0.008789506668502095,8
wind_mag,-0.005922766887302089,0.004215700224247203,8
lag1_wind_mag_max,-0.014291809560510505,0.005725140761751287,8
t2m_max_basin,-0.015535111328771944,0.008759511663109919,8
t2m_min_basin,-0.017491574598811892,0.004772591544183672,8
lag2_wind_mag_max,-0.017851673844992436,0.004645541851741809,8
rolling7d_gust_obs,0.19788655785879886,0.009306154996550913,9
wind_mag,0.13182072248825302,0.008077209461707334,9
tp_roll3_basin,0.12161958750002887,0.006821516075443592,9
wind_mag_max,0.12111292078247507,0.006284210089093592,9
rolling3d_wind_mag_max,0.11584241321046447,0.005588708008239432,9
2m_dewpoint_temperature,0.10728920814818839,0.007856295640217387,9
tp_max_basin,0.09113122527326405,0.007723373471951566,9
2m_temperature,0.08517154389404182,0.007429331206690282,9
longitude,0.08039498890547654,0.009699173881502045,9
rh_p10_basin,0.08032147345510587,0.006921832293905668,9
rolling7d_wind_mag_max,0.07554420937482721,0.0035136280001021917,9
total_precipitation,0.0710332122533155,0.003311133150712674,9
lag1_gust_obs,0.0592287138271811,0.00507186989551833,9
t2m_range,0.05817907145228278,0.006094804983160294,9
relative_humidity,0.055353709108157956,0.008265355183288673,9
tp_lag2_basin,0.04239740413166552,0.005946708112925473,9
surface_pressure,0.03747986307241444,0.008009618994481124,9
wind_mag_max_anom,0.03640232290808762,0.004686701598581311,9
t2m_max_basin,0.032043756018658304,0.007568140246596743,9
ws_p90_basin,0.031736658658644126,0.005076348539919923,9
wind_dir_sin,0.03125107163766975,0.0018275418441102845,9
wind_dir_cos,0.031193820759522543,0.006375770745111569,9
tp_lag1_basin,0.03103103538660174,0.007116455015741805,9
gust_factor,0.028681164622294673,0.004449659875463411,9
lag3_wind_mag_max,0.028333633629230352,0.004505934755568696,9
10m_v_component_of_wind,0.0258306583260315,0.005625528563534049,9
latitude,0.024862010030418397,0.005991779456891189,9
10m_u_component_of_wind,0.024412190317344932,0.005206915223729219,9
lag2_wind_mag_max,0.022471730063909078,0.005506132173957679,9
day_cos,0.021631383109553037,0.003344052796756186,9
pressure_tendency,0.018031646538101756,0.00425146701580562,9
msl_min_basin,0.017378922137939835,0.0038412016282831393,9
